icao,lat1,lon1,lat2,lon2,width,sign
94R,29.26891700,-096.00878300,29.26325000,-096.00668300,6.10,15
KSKF,29.39935000,-098.58667500,29.36911700,-098.57555800,91.44,15
TE51,29.54322938,-097.83524918,29.53501172,-097.83475416,18.29,17
EG3,52.49250000,-113.71221900,52.48416400,-113.71221900,22.56,16
KLCI,43.56996428,-071.42809893,43.57615701,-071.40749913,29.87,08
WA30,46.78838155,-117.92766702,46.79359455,-117.91499522,15.24,04
WA30,46.79347223,-117.92448519,46.78850387,-117.91817705,9.14,12
86G,41.88722990,-083.68146761,41.88786342,-083.67174073,38.10,09
86G,41.89107164,-083.67701843,41.88402168,-083.67618991,60.96,18
PAFB,64.83741700,-147.64200300,64.83781100,-147.58706700,45.72,06
YLDB,-40.19601550,148.23686304,-40.19550800,148.25289700,17.98,07
YLDG,-40.20562061,148.23142329,-40.20736126,148.23843783,49.99,10
YLDG,-40.19820227,148.23263256,-40.20660921,148.23562073,42.06,16
YLTT,-24.11564668,152.71532805,-24.11013282,152.71580348,49.07,17
FALY,-28.58195152,029.74358310,-28.58138648,029.75586090,14.94,11
EKLS,57.27547513,010.99311215,57.27898087,011.00705785,22.86,07
OR90,45.24185365,-123.13296233,45.24671245,-123.12502379,21.34,03
FD90,29.17227323,-081.26752132,29.16491177,-081.26204646,60.96,15
3M7,36.51293300,-086.05902800,36.52382800,-086.05753300,22.86,01
KLFT,30.19570141,-091.99360502,30.21293546,-091.97768298,45.72,04R
KLFT,30.20738554,-091.99799997,30.20240307,-091.98189841,45.11,11
KLFT,30.20141400,-091.99238600,30.21020000,-091.98426100,22.86,04L
9OR0,44.31759219,-123.02487050,44.31265557,-123.02475006,12.19,16
SN99,39.39846308,-096.61989451,39.40153080,-096.61400883,15.24,05
SN99,39.39795097,-096.61722995,39.40204291,-096.61667339,15.24,36
SBLJ,-27.77629400,-050.28560800,-27.78798900,-050.27736100,29.87,16
DAUL,33.78053100,002.92135600,33.74895600,002.93743300,45.11,16L
DAUL,33.77979700,002.91925600,33.74825000,002.93533600,45.11,16R
SNWP,-09.31459152,-036.05950162,-09.31318626,-036.05327616,29.87,10
YLGL,-22.48568201,146.66432447,-22.49475487,146.66577568,32.92,17
SENL,00.08607200,-076.87762800,00.09852800,-076.86100000,45.11,05
SELA,-00.09901173,-076.87669960,-00.08543227,-076.86107820,32.92,05
SAWA,-50.33296449,-072.24800202,-50.34370171,-072.24977018,17.07,17
SAWA,-50.33997983,-072.25468101,-50.33668637,-072.24309119,12.80,05
SA7Z,-46.51588844,-071.10441356,-46.51744490,-071.09558644,29.87,10
SJLK,03.44008812,-060.35274099,03.44546744,-060.35225901,20.12,02
SNFV,-12.66587088,-038.39848081,-12.66746246,-038.39318585,17.98,13
SA8A,-42.21866082,-071.80814659,-42.21967252,-071.80240897,21.95,10
SA8B,-41.09425546,-071.18243524,-41.09963343,-071.17312032,60.05,12
SDMM,04.55547381,-060.78632282,04.56008174,-060.78589940,11.89,02
5R3,30.50354400,-097.97140000,30.49363100,-097.96752200,15.24,15
SDOA,-05.48805543,-045.49217997,-05.48916679,-045.48504225,17.98,12
SNLY,-20.06536900,-045.55700300,-20.05740800,-045.55270300,20.12,05
SNHL,-17.19349120,-045.67097023,-17.19317546,-045.66014089,20.12,11
SIRR,-09.23208871,-056.98879616,-09.23902240,-056.98675940,20.12,18
SBLS,-19.65941700,-043.90486100,-19.66380600,-043.88794200,29.87,13
SSLE,-12.42584092,-055.68887107,-12.41860353,-055.68724005,20.12,03
YLAG,-42.88860425,147.95229700,-42.88515326,147.95822553,28.04,5
LPLG,37.12295159,-008.68201948,37.12093539,-008.67601793,9.14,12
DNMM,06.58778100,003.31355600,06.55251900,003.31355600,60.05,18R
DNMM,06.59700800,003.32913900,06.57221100,003.32913900,45.11,18L
KLGC,33.01193300,-085.07916100,33.00273300,-085.06451900,45.72,13
KLGC,33.00429700,-085.07681400,33.01681100,-085.07007800,30.48,03
19TA,32.82623238,-096.41898698,32.81846428,-096.41487136,15.24,15
SSLA,-28.38287832,-048.74577542,-28.37045568,-048.73978218,21.34,04
SSXL,-20.43870475,-056.33688705,-20.43073969,-056.33477961,24.99,03
KLGF,32.87540000,-114.39284200,32.85903100,-114.39650600,45.72,18
KLGF,32.85978300,-114.40086900,32.86378600,-114.38190600,30.48,06
SA8C,-34.65652202,-061.00890284,-34.65070020,-061.00554161,29.87,03
MM82,27.01806400,-103.37998600,27.02925800,-103.37100600,12.19,03
TX82,31.86608187,-097.38223968,31.86114035,-097.37964922,30.48,15
AU35,-20.62342599,148.67448427,-20.62743548,148.68059389,22.86,12
AU05,-20.58396113,148.64070841,-20.59313891,148.66752078,49.99,11
YLAQ,-20.60970920,148.65332404,-20.60496889,148.65662889,28.04,3
YLAQ,-20.61100786,148.65203973,-20.60968273,148.65334772,27.13,4
MRCX,26.84914321,-113.14069296,26.85963079,-113.13797904,49.99,18
WBKD,05.03495600,118.31844400,05.02953600,118.32962800,29.87,11
EDTL,48.35737500,007.81813100,48.38112800,007.83731900,45.11,03
EFLA,61.14218300,025.68350300,61.14623300,025.70404200,29.87,07
EFLA,61.14967800,025.69187200,61.14479400,025.69090800,22.86,18
EFLA,61.14957500,025.69081100,61.14670600,025.69800000,22.86,12
EDPJ,48.49601934,009.63762731,48.49762546,009.64428649,7.92,07
AU14,-34.26073498,140.58519206,-34.26208402,140.59314390,14.94,10
U99,43.03719057,-113.73839639,43.03762109,-113.72997307,39.62,07
91U,45.67043687,-104.70708486,45.66566479,-104.69950070,18.29,12
ZSYT,37.39101400,121.36143100,37.40959700,121.37930300,45.11,04
SLLJ,-16.53468872,-068.30655046,-16.53142388,-068.29289114,21.34,08
LPLA,38.77595300,-027.10555000,38.75286700,-027.08141400,60.05,15
SNLH,-20.13675812,-041.61144625,-20.14379745,-041.60688708,45.11,17
89TE,29.27583700,-103.69876900,29.28007300,-103.67574700,30.48,07
19PA,41.11637939,-076.52106857,41.11767615,-076.52047589,30.48,03
87OI,41.26940555,-082.62328955,41.27514389,-082.62262157,24.38,01
8D8,43.15019488,-098.54426251,43.14590288,-098.53645583,76.20,12
7W4,37.96455220,-077.75003556,37.96683834,-077.74161390,7.62,08
PN84,40.98640778,-080.16235844,40.98260498,-080.16165046,30.48,18
LA32,30.08352200,-092.68832200,30.08352200,-092.67883600,53.34,09
1M9,36.81164400,-087.91038900,36.82398300,-087.90466900,30.48,02
0T5,30.43941749,-095.19054608,30.44432583,-095.18210560,54.86,05
5S5,44.52540612,-121.32075014,44.51316332,-121.32045042,24.38,16
33TA,30.33651320,-095.61245215,30.32945902,-095.61188063,60.96,17
10Y,48.73995067,-096.65810791,48.73500599,-096.65086765,25.30,13
KDWS,28.40206102,-081.57221495,28.39588674,-081.57001081,24.99,17
KDWS,28.39854147,-081.57263591,28.39479108,-081.56807821,17.07,13
68CA,40.36511400,-122.21709700,40.35710800,-122.21456900,22.86,15
YLCG,-33.28553426,146.36935840,-33.28005339,146.38200247,46.02,06
YLCG,-33.27840769,146.36929167,-33.28429040,146.37747446,92.96,13
KLCH,30.12872800,-093.22791900,30.11257200,-093.21913100,46.02,15
KLCH,30.12850600,-093.22974200,30.13732800,-093.21679700,29.87,05
FL27,30.04072125,-082.60480618,30.04586041,-082.59821272,45.72,05
KLCQ,30.18406100,-082.59012200,30.18136100,-082.56498600,45.72,10
KLCQ,30.17733100,-082.58052200,30.18409200,-082.57053600,22.86,05
51J,33.84852800,-079.76877800,33.85863100,-079.76745800,22.86,01
52FL,27.74756563,-081.55941267,27.75304825,-081.55962901,36.58,36
KLXV,39.22812500,-106.31835600,39.21080800,-106.31453300,22.86,16
KLKV,42.16837500,-120.39903600,42.15381900,-120.39912500,30.48,16
92CO,38.28758814,-105.61579117,38.29574186,-105.60643717,60.96,03
WS14,44.46385365,-089.36099656,44.46442523,-089.35645456,15.24,08
WS14,44.46551093,-089.35872556,44.46276795,-089.35872556,12.19,18
21D,44.99958100,-092.86085300,44.99381700,-092.85340800,22.86,14
21D,44.99574200,-092.85707800,45.00104700,-092.85096900,22.86,04
YLEV,-12.49836698,135.80128202,-12.49755057,135.81190206,85.95,08
YLVD,-31.73501465,135.02700525,-31.72845053,135.03241450,21.03,3
YLVD,-31.73266831,135.02840656,-31.73187402,135.03869648,14.94,8
YLVD,-31.72828874,135.02795732,-31.73847960,135.02926117,17.07,17
WI89,42.56978799,-088.37001232,42.57469089,-088.36462102,12.19,04
YLGC,-33.10544500,118.38265086,-33.10873573,118.39731232,43.89,10
KHII,34.58060600,-114.36499200,34.56163900,-114.35156100,30.48,14
WZ61,-02.47584149,137.98672323,-02.47109051,137.98946877,27.13,03
Z41,61.18927800,-149.96843000,61.18390200,-149.96275600,22.86,14
3CK,42.20608600,-088.32845300,42.20751700,-088.31755000,15.24,08
D15,43.64539356,-084.98671716,43.64355198,-084.97721952,15.24,11
YLJY,-36.37425337,148.60015398,-36.37054726,148.60570642,29.87,4
YLJN,-32.32316383,120.54569960,-32.31562011,120.55812232,88.09,05
YKEP,-30.89152400,150.52597732,-30.89408399,150.53299869,68.88,09
YKEP,-30.89617426,150.52515257,-30.88920873,150.53302247,49.99,4
YKEP,-30.88535830,150.52132072,-30.88493193,150.52652611,42.98,8
YKEP,-30.88512231,150.52329835,-30.88670797,150.52695971,41.15,11
YKEP,-30.89754930,150.52918024,-30.88982993,150.53227791,49.99,02
YKEP,-30.88383991,150.52213455,-30.89660259,150.52929209,136.86,14
AU49,-33.08572211,119.76603780,-33.07377373,119.76610353,81.08,1
AU49,-33.07907923,119.76614823,-33.08469014,119.77656086,81.99,12
C59,42.64017805,-088.60042972,42.62808666,-088.60181472,24.38,18
Z55,62.29449460,-146.58054656,62.29288428,-146.57829734,5.49,12
AU50,-24.39973751,113.49120223,-24.41008495,113.49336979,34.14,16
HTLM,-03.37363900,035.81344400,-03.37897200,035.82311100,20.12,12
52CA,33.85416742,-117.42922184,33.85197758,-117.41864594,15.24,09
0Y6,43.42124545,-093.50809927,43.41199677,-093.50898963,30.48,18
1F1,34.07797251,-097.10893368,34.07222137,-097.10442466,15.24,14
YLKN,-20.97592829,137.91461283,-20.98543639,137.92068647,86.87,14
YLKN,-20.98041056,137.91612497,-20.98331170,137.92330281,93.88,11
14A,35.61701470,-080.90352117,35.61073130,-080.89579483,11.89,14
8X5,27.35300177,-081.41121501,27.35319323,-081.40504223,60.96,09
KLKP,44.27013300,-073.96834700,44.26320000,-073.95554400,18.29,14
Y34,44.36859171,-097.38731431,44.36467939,-097.38005181,76.20,12
8NC8,36.06334700,-078.78704200,36.05694200,-078.77963100,45.72,14
54CL,33.52273809,-116.80198789,33.51898691,-116.79138767,30.48,10
07MO,38.65751659,-093.61788906,38.64251285,-093.61586984,15.24,17
CNB9,44.48527800,-079.56527800,44.48555300,-079.54638600,30.48,10
NZLE,-41.76607244,172.75504805,-41.75825016,172.74162555,60.35,29
20FL,27.04500339,-082.04886537,27.04010993,-082.03853241,45.72,12
F31,33.99508900,-096.64230800,33.98688100,-096.64321900,15.24,18
YLVY,-32.72580937,119.50393004,-32.71843991,119.51050947,49.99,3
YLVY,-32.71581093,119.50372029,-32.72548244,119.50815341,49.99,15
TN10,36.33880407,-083.78271118,36.33913425,-083.77488994,15.24,09
1MO3,39.93722200,-094.07638600,39.92916400,-094.07138900,15.24,15
MU40,39.46377166,-092.01254516,39.45741722,-092.00835152,24.38,15
C98,41.15343522,-087.46261161,41.14663366,-087.46245395,45.72,18
M32,33.34065300,-091.31726700,33.35132500,-091.31413100,22.86,01
X07,27.89043100,-081.62546400,27.89601400,-081.61480000,30.48,06
X07,27.89974400,-081.62199700,27.88900600,-081.61931700,22.86,17
KS65,37.59455867,-097.61718329,37.58880631,-097.61680283,30.48,17
MS12,33.10646199,-091.07188442,33.10822633,-091.06499504,24.38,07
XS99,30.47254533,-094.91645855,30.46953133,-094.90895923,30.48,11
YLWY,-26.94268915,120.47134503,-26.94961821,120.47928620,28.96,13
YLWY,-26.94821828,120.46896053,-26.93913291,120.47592155,28.04,3
27W,47.82041440,-120.72442308,47.81816282,-120.71521026,30.48,09
37XS,32.00253025,-097.41877976,31.99777751,-097.41514026,24.38,14
F50,31.92789560,-097.36490470,31.92241716,-097.36456642,15.24,17
8CL1,33.18480079,-117.00347574,33.18749697,-117.00047150,9.14,03
57FA,28.21555600,-081.12083300,28.20166700,-081.11777800,18.29,17
NFNK,-18.19450824,-178.82091415,-18.20327815,-178.81319525,68.88,14
YLFD,-14.92315765,144.19899944,-14.91823456,144.20733535,109.12,5
KCQA,40.48341700,-084.56686900,40.48475000,-084.55334200,22.86,08
KNEW,30.05281700,-090.02991900,30.03390000,-090.02963900,45.72,18R
KNEW,30.05018600,-090.02766900,30.04001900,-090.02751700,22.86,18L
KNEW,30.03705000,-090.03061700,30.03716900,-090.02078100,22.86,09
PA06,40.70410578,-080.03378718,40.70991532,-080.02688672,24.38,05
KNEL,40.03962200,-074.36028600,40.02902800,-074.34892800,45.72,15
KNEL,40.03151700,-074.35657500,40.04024700,-074.34278900,45.72,06
YLND,-15.83503472,144.84710120,-15.84697524,144.85102733,77.11,16
KLAL,27.98923600,-082.03386900,27.98929400,-082.00753300,46.02,09
KLAL,27.98345000,-082.02037200,27.99320000,-082.00944700,46.02,05
KARV,45.93772500,-089.73302500,45.92360600,-089.73264700,30.48,18
KARV,45.92491100,-089.73519200,45.92310600,-089.72127800,22.86,10
YLKE,-37.85205472,147.94858150,-37.85249539,147.95745213,35.97,9
4Y4,44.90896900,-084.88303100,44.91604200,-084.86981900,12.19,05
8B8,43.58825131,-071.26990960,43.58690423,-071.26245042,15.24,12
CT61,41.58234399,-071.91939819,41.58174155,-071.91019237,15.24,11
5MI8,42.67154293,-084.49075007,42.67185707,-084.48586661,15.24,09
MU65,37.76796960,-090.46645882,37.77102150,-090.46489896,76.20,02
YLAK,-20.68418282,148.62632825,-20.67782453,148.63431379,28.04,04
0XS6,30.50513577,-098.14721243,30.49691811,-098.14671259,22.86,17
OH40,39.55274496,-081.60997571,39.55017892,-081.60250097,60.96,12
9S3,43.58606480,-124.18116867,43.58027574,-124.17961523,30.48,15
D78,43.03881426,-077.30896483,43.03186740,-077.30711741,12.19,18
MT46,44.61298577,-111.79969680,44.62129145,-111.79635098,15.24,36
30F,33.13589533,-097.01361307,33.12823411,-097.01473639,9.14,18
0NK9,43.00985969,-075.82997467,43.01082919,-075.82373701,18.29,09
VA68,37.11691379,-079.60430689,37.12059453,-079.60130923,18.29,04
13C,43.45203100,-085.27139200,43.45224400,-085.25821400,22.86,09
3R9,30.36279400,-097.99568100,30.35219200,-097.99325600,21.03,16
N12,40.06408082,-074.18149814,40.06952318,-074.17384055,17.98,06
36K,37.97305800,-101.25916100,37.96583300,-101.25195000,12.19,13
36K,37.96694700,-101.25305000,37.97361100,-101.24916900,27.43,02
5L0,48.03403900,-098.32714200,48.02476900,-098.32344200,18.29,15
HALL,11.97618600,038.96885600,11.97384200,038.99108300,53.34,10
SC19,34.16434554,-080.08092461,34.17096446,-080.07421207,22.86,05
M55,33.85153100,-088.11694700,33.84191100,-088.11399200,22.86,16
KLAA,38.07485800,-102.68955600,38.05779200,-102.69321400,30.48,18
KLAA,38.07391900,-102.69353600,38.07400600,-102.67616700,18.29,08
KLLU,37.48614200,-094.31419400,37.49285600,-094.30880800,18.29,03
EG62,58.88595276,-002.89599366,58.88968260,-002.88738999,20.12,06
EG62,58.88889140,-002.89399232,58.88636022,-002.88981566,20.12,15
FOGR,-00.71208300,010.23877800,-00.69666700,010.25266700,45.11,04
19H,37.54037960,-089.49001162,37.54027428,-089.48240228,36.58,09
80W,39.88148793,-077.08627603,39.88537205,-077.07979731,30.48,06
7H9,38.08444705,-089.46123565,38.08787683,-089.45672325,21.34,05
LL50,41.66840586,-088.12915310,41.67498802,-088.12930692,45.72,36
0Y4,43.16588845,-095.46736025,43.15905709,-095.46654087,27.43,17
4OR3,44.73273006,-123.07598506,44.72806770,-123.07587050,30.48,16
KSTL,38.75390300,-090.37915800,38.73778100,-090.34646400,60.96,12R
KSTL,38.75178100,-090.36629400,38.73860800,-090.33958600,45.72,12L
KSTL,38.75995300,-090.40987500,38.74679400,-090.38316400,45.72,11
KSTL,38.74667800,-090.38123100,38.75621700,-090.35750600,45.72,06
YLAM,-26.92284552,134.05174210,-26.91272246,134.05674941,29.87,02
YLAM,-26.91551608,134.04741817,-26.91695472,134.05459065,14.94,10
YLMB,-31.10526139,149.93869326,-31.11164800,149.93667300,49.99,1
YLMB,-31.10840728,149.93679831,-31.11485269,149.94485340,49.99,13
MS68,34.32423044,-088.57259810,34.32875566,-088.57250246,16.76,36
0MU7,38.87856580,-094.13934772,38.87145142,-094.13998674,18.29,18
NVSM,-16.58111780,168.15763023,-16.58766889,168.16093461,29.87,15
OISR,27.37868100,053.17440300,27.36749200,053.20266400,45.11,11
YLAO,-35.37307022,140.45755232,-35.37314687,140.47451908,24.08,9
YLAO,-35.36819412,140.46416597,-35.37525058,140.46418862,17.98,17
2F5,32.76048100,-101.91829200,32.74718600,-101.91417500,22.86,16
2F5,32.75799400,-101.93152200,32.76075000,-101.91892800,15.24,07
LICA,38.90699400,016.22858900,38.90379400,016.25595300,45.11,10
LG53,38.87781100,022.43058600,38.87130800,022.43935600,24.99,13
VNLD,27.25227175,086.67007050,27.25308825,086.67586954,29.87,07
8OK0,36.07134647,-098.28936203,36.06532019,-098.28897131,13.72,17
0Y7,40.63728858,-093.90271811,40.62937752,-093.90162245,18.29,17
LFFM,47.65419652,001.99125855,47.65872548,001.98768345,74.98,34
VTCL,18.27978900,099.50350800,18.26204400,099.50499200,28.96,18
KLZZ,31.11189200,-098.19697500,31.10049700,-098.19481100,22.86,16
LICD,35.49664400,012.60828600,35.49928900,012.62786700,45.11,08
VTCO,18.55482803,099.01393120,18.54374997,099.01187080,22.86,19
CJQ2,49.37303342,-102.76503026,49.36904458,-102.75397909,20.12,11
1O2,38.99299921,-122.90624755,38.98819479,-122.89519645,18.29,10
HKLU,-02.24634400,040.91002500,-02.25444400,040.91411100,18.29,16
HKLU,-02.25310600,040.91075600,-02.25075600,040.91880600,14.02,08
PHNY,20.78068827,-156.95655547,20.79059573,-156.94637537,45.72,03
KLNS,40.11992800,-076.30405300,40.12706400,-076.28106900,45.72,08
KLNS,40.12315800,-076.30380000,40.11766400,-076.29100000,30.48,13
KLNC,32.58447679,-096.72424474,32.57072899,-096.71077204,30.48,13
KLKR,34.71859700,-080.86310800,34.72721100,-080.84607200,30.48,06
73C,42.78582900,-090.68105000,42.77526600,-090.68087200,13.72,18
6NJ8,40.59306443,-074.79345796,40.59047389,-074.78909150,30.48,14
9PA0,40.18504874,-075.59219671,40.18959680,-075.58818107,30.48,05
CO82,40.09938116,-104.58932477,40.09225050,-104.58948747,9.14,17
WZ62,00.60733300,111.86131757,00.60733300,111.86536643,24.99,09
WZ63,00.63333300,111.83142380,00.63333300,111.83526420,24.99,09
AR89,35.39745081,-093.06744326,35.40271307,-093.06456898,30.48,02
1TS8,32.29033962,-100.72177066,32.28490704,-100.72267380,22.86,18
40NE,41.97916678,-098.52089223,41.97318700,-098.51124900,38.10,13
WZ64,-03.81938700,139.24183100,-03.82314519,139.24284541,21.03,16
82IS,42.14609400,-088.40700600,42.14008600,-088.39865000,15.24,13
76GA,32.74352776,-081.61875140,32.74591668,-081.60735972,15.24,08
LFRJ,48.52672800,-004.16936300,48.53373000,-004.13422100,45.11,08
0U0,44.64788010,-115.53384937,44.63692322,-115.53304231,30.48,16
YLNR,-24.92993383,116.96188136,-24.93297919,116.97304121,35.97,10
YLNR,-24.92471357,116.96226770,-24.93511483,116.96365008,31.09,17
YLDO,-25.11381893,116.94044095,-25.12652105,116.93692763,32.00,1
YLDO,-25.11238349,116.87971114,-25.10748448,116.89171251,49.99,6
TS01,30.71459660,-097.65001477,30.71078506,-097.65055913,9.14,18
EGHC,50.10614733,-005.67258241,50.09945800,-005.66843300,35.97,17
EGHC,50.10146400,-005.67862500,50.10415567,-005.66975465,35.97,07
EGHC,50.10112200,-005.67426700,50.10612010,-005.67149425,17.98,03
EGHC,50.10272398,-005.67535564,50.10104400,-005.66912488,17.98,12
21FD,30.69463805,-085.31436569,30.69463805,-085.30715655,21.34,09
49OR,44.59677958,-119.56680471,44.59073152,-119.56149753,9.14,13
ETSA,48.06766700,010.89283300,48.07333300,010.91916700,29.87,07
YLAB,-26.82196704,152.97395706,-26.82421975,152.98124686,22.86,10
EDML,48.50945097,012.02701719,48.51319303,012.03986681,14.94,07
ESML,55.94697300,012.86114600,55.94191700,012.87774300,29.87,12R
ESML,55.94761000,012.86372200,55.94318300,012.87856100,89.92,12L
T54,29.52747900,-095.77882800,29.52133200,-095.77162800,10.67,13
58F,33.37004945,-097.14641610,33.36073609,-097.14583168,39.62,17
IN13,38.22357470,-085.97880534,38.22378530,-085.97112856,25.91,09
7A3,32.81122800,-085.23462800,32.81286900,-085.22455300,24.38,08
1TX5,34.12997195,-101.91435253,34.12851303,-101.90322471,24.38,09
NC09,35.57236069,-081.11968577,35.57623985,-081.11491647,30.48,05
MS77,33.32774659,-090.64340122,33.33582729,-090.64289434,39.62,36
EG63,52.88448569,-000.90192438,52.90093031,-000.90082962,46.02,01
YLAN,-31.43717389,142.13616079,-31.44423899,142.13841762,38.10,16
YLAN,-31.44416577,142.13744841,-31.43786112,142.13867675,28.96,1
WZ65,-04.67688571,139.97394410,-04.68049429,139.97526190,24.08,16
FALW,-32.97825082,018.16618838,-32.95716718,018.16670162,45.72,02R
FALW,-32.97902881,018.16201845,-32.95796719,018.16253555,45.72,02L
FALW,-32.96452522,018.15397304,-32.97750678,018.16869296,45.72,16
FALW,-32.96659004,018.15188151,-32.95735996,018.16367849,45.72,07
EK65,55.03209535,010.87187539,55.03619537,010.87320694,20.12,01
LSPL,47.18030007,007.73612916,47.18535799,007.74563754,21.95,05
LSPL,47.18138100,007.73871180,47.18408300,007.74380020,29.87,05R
